wall_time,fusion_id,trigger_source,trigger_stamp,camera_found,lidar_found,gps_found,gps_interpolated,imu_found,depth_found,odom_found,camera_delta_ms,lidar_delta_ms,imu_delta_ms,depth_delta_ms,odom_delta_ms,gps_delta_ms,fusion_latency_ms
1786564138108,761,camera,1775763152.053496122,1,0,1,1,1,0,1,0.0000,-1.0000,2.0054,-1.0000,0.0000,0.0000,0.3572
1786564139210,762,camera,1775763153.153500080,1,0,1,1,1,0,1,0.0000,-1.0000,2.9044,-1.0000,0.0000,0.0000,0.3826
1786564139603,763,camera,1775763153.553637028,1,0,1,0,1,0,1,0.0000,-1.0000,5.4389,-1.0000,0.0000,80.6654,0.4493
1786564140771,764,camera,1775763154.420382977,1,0,1,0,1,0,1,0.0000,-1.0000,1.5276,-1.0000,0.0000,947.4114,0.4002
1786564140791,765,camera,1775763154.753724813,1,0,1,0,1,0,1,0.0000,-1.0000,2.5894,-1.0000,0.0000,1280.7534,0.2198
1786564141501,766,camera,1775763155.453634024,1,0,1,0,1,0,1,0.0000,-1.0000,1.7866,-1.0000,0.0000,1980.6624,0.3992
1786564141973,767,camera,1775763155.920497179,1,0,1,1,1,0,1,0.0000,-1.0000,3.8986,-1.0000,0.0000,0.0000,0.4427
1786564142828,768,camera,1775763156.787130117,1,0,1,1,1,0,1,0.0000,-1.0000,1.7006,-1.0000,0.0000,0.0000,0.3394
1786564142840,769,lidar,18433.813852680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2373
1786564142887,770,lidar,18434.813852680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2356
1786564143200,771,camera,1775763157.153872013,1,0,1,1,1,0,1,0.0000,-1.0000,5.0686,-1.0000,0.0000,0.0000,0.4918
1786564143561,772,camera,1775763157.520630121,1,0,1,1,1,0,1,0.0000,-1.0000,0.8156,-1.0000,0.0000,0.0000,0.3498
1786564143936,773,camera,1775763157.887115955,1,0,1,1,1,0,0,0.0000,-1.0000,0.6304,-1.0000,-1.0000,0.0000,0.3709
1786564144411,774,lidar,18435.813866680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2064
1786564145713,775,camera,1775763159.654019117,1,0,1,0,1,0,0,0.0000,-1.0000,3.3591,-1.0000,-1.0000,1163.2690,0.5499
1786564146100,776,camera,1775763160.054141998,1,0,1,0,1,0,1,0.0000,-1.0000,0.8386,-1.0000,0.0000,1563.3920,0.3983
1786564146501,777,camera,1775763160.454130173,1,0,1,0,1,0,1,0.0000,-1.0000,4.0794,-1.0000,0.0000,1963.3800,0.4350
1786564146617,778,lidar,18438.813847680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.3051
1786564147316,779,camera,1775763161.254323959,1,0,1,1,1,0,1,0.0000,-1.0000,1.4709,-1.0000,0.0000,0.0000,0.4696
1786564148461,780,camera,1775763162.421005011,1,0,1,1,1,0,1,0.0000,-1.0000,1.8631,-1.0000,0.0000,0.0000,0.4009
1786564148564,781,lidar,18440.813852680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2701
1786564148834,782,camera,1775763162.787633181,1,0,1,1,1,0,1,0.0000,-1.0000,0.0849,-1.0000,0.0000,0.0000,0.5177
1786564149229,783,camera,1775763163.187891960,1,0,1,1,1,0,1,0.0000,-1.0000,2.7414,-1.0000,0.0000,0.0000,0.3879
1786564149564,784,lidar,18441.813871680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2258
1786564150158,785,camera,1775763164.087628126,1,0,1,0,1,0,1,0.0000,-1.0000,3.4399,-1.0000,0.0000,615.0856,0.3990
1786564150979,786,camera,1775763164.923490047,1,0,1,0,1,0,1,0.0000,-1.0000,4.0206,-1.0000,0.0000,1450.9476,0.3578
1786564152161,787,camera,1775763166.121276140,1,0,1,1,1,0,1,0.0000,-1.0000,1.5746,-1.0000,0.0000,0.0000,0.4603
1786564152559,788,lidar,18444.813867680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2435
1786564152588,789,camera,1775763166.521253109,1,0,1,1,1,0,1,0.0000,-1.0000,4.2651,-1.0000,0.0000,0.0000,0.3584
1786564152976,790,camera,1775763166.921179056,1,0,1,1,1,0,1,0.0000,-1.0000,4.4741,-1.0000,0.0000,0.0000,0.3990
1786564153373,791,camera,1775763167.321382046,1,0,1,1,1,0,0,0.0000,-1.0000,0.6589,-1.0000,-1.0000,0.0000,0.2413
1786564153747,792,camera,1775763167.688015223,1,0,1,1,1,0,1,0.0000,-1.0000,2.6119,-1.0000,0.0000,0.0000,0.4143
1786564154180,793,camera,1775763168.121383190,1,0,1,1,1,0,1,0.0000,-1.0000,4.6751,-1.0000,0.0000,0.0000,0.3242
1786564154542,794,camera,1775763168.490215063,1,0,1,0,1,0,1,0.0000,-1.0000,5.5881,-1.0000,0.0000,13.2682,0.5066
1786564154580,795,lidar,18446.813870680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2141
1786564154999,796,camera,1775763168.955842972,1,0,1,0,1,0,1,0.0000,-1.0000,0.8751,-1.0000,0.0000,478.8962,0.4155
1786564155427,797,camera,1775763169.388275862,1,0,1,0,1,0,1,0.0000,-1.0000,1.0329,-1.0000,0.0000,911.3292,0.4927
1786564155546,798,lidar,18447.813870680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2540
1786564155772,799,camera,1775763169.721518040,1,0,1,0,1,0,1,0.0000,-1.0000,0.0151,-1.0000,0.0000,1244.5712,0.3299
1786564156227,800,camera,1775763170.188133001,1,0,1,0,1,0,1,0.0000,-1.0000,0.6199,-1.0000,0.0000,1711.1862,0.5531
1786564156626,801,camera,1775763170.588316917,1,0,1,0,1,0,1,0.0000,-1.0000,0.6689,-1.0000,0.0000,2111.3702,0.4950
1786564156633,802,lidar,18448.813858680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2483
1786564157008,803,camera,1775763170.954876184,1,0,1,1,1,0,0,0.0000,-1.0000,2.5479,-1.0000,-1.0000,0.0000,0.4165
1786564157362,804,camera,1775763171.321650982,1,0,1,1,1,0,1,0.0000,-1.0000,4.6429,-1.0000,0.0000,0.0000,0.3691
1786564157555,805,lidar,18449.813859680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2682
1786564158567,806,lidar,18450.813853680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.3083
1786564158573,807,camera,1775763172.521957159,1,0,1,1,1,0,1,0.0000,-1.0000,0.5211,-1.0000,0.0000,0.0000,0.3474
1786564158937,808,camera,1775763172.888381004,1,0,1,1,1,0,1,0.0000,-1.0000,1.3096,-1.0000,0.0000,0.0000,0.3685
1786564159376,809,camera,1775763173.322713137,1,0,1,1,1,0,1,0.0000,-1.0000,0.0351,-1.0000,0.0000,0.0000,0.3826
1786564159782,810,camera,1775763173.722694159,1,0,1,0,1,0,1,0.0000,-1.0000,2.7216,-1.0000,0.0000,248.2763,0.4312
1786564160196,811,camera,1775763174.155012131,1,0,1,0,1,0,1,0.0000,-1.0000,1.6039,-1.0000,66.6270,680.5943,0.2698
1786564160578,812,camera,1775763174.521776199,1,0,1,0,1,0,0,0.0000,-1.0000,1.3771,-1.0000,-1.0000,1047.3583,0.2735
1786564161007,813,camera,1775763174.955486059,1,0,1,0,1,0,1,0.0000,-1.0000,1.8079,-1.0000,0.0000,1481.0683,0.3545
1786564161426,814,camera,1775763175.388514996,1,0,1,0,1,0,1,0.0000,-1.0000,3.3431,-1.0000,0.0000,1914.0973,0.3384
1786564162171,815,camera,1775763176.123116970,1,0,1,1,1,0,1,0.0000,-1.0000,3.7139,-1.0000,0.0000,0.0000,0.4072
1786564163930,816,camera,1775763177.888657093,1,0,1,1,1,0,1,0.0000,-1.0000,2.3589,-1.0000,0.0000,0.0000,0.4609
1786564165306,817,camera,1775763179.255635977,1,0,1,0,1,0,1,0.0000,-1.0000,4.1146,-1.0000,0.0000,787.6451,0.3465
1786564165587,818,lidar,18457.813874680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2399
1786564166163,819,camera,1775763180.089020252,1,0,1,0,1,0,1,0.0000,-1.0000,1.1419,-1.0000,0.0000,1621.0291,0.3825
1786564166576,820,lidar,18458.813869680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2274
1786564166590,821,camera,1775763180.522412062,1,0,1,0,1,0,1,0.0000,-1.0000,1.0561,-1.0000,0.0000,2054.4211,0.3340
1786564169566,822,lidar,18461.813854680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2699
1786564171569,823,lidar,18463.813833680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2269
1786564171883,824,camera,1775763185.822644949,1,0,1,0,1,0,1,0.0000,-1.0000,0.3969,-1.0000,0.0000,2348.5322,0.4553
1786564172633,825,lidar,18464.813852680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2600
1786564173288,826,camera,1775763187.222884178,1,0,1,1,1,0,1,0.0000,-1.0000,4.9016,-1.0000,0.0000,0.0000,0.4632
1786564173746,827,camera,1775763187.689773083,1,0,1,1,1,0,1,0.0000,-1.0000,3.6049,-1.0000,0.0000,0.0000,0.4621
1786564174566,828,camera,1775763188.523015976,1,0,1,0,1,0,1,0.0000,-1.0000,1.4096,-1.0000,0.0000,46.0460,0.4661
1786564175476,829,camera,1775763189.422909021,1,0,1,0,1,0,1,0.0000,-1.0000,0.5541,-1.0000,0.0000,945.9390,0.3256
1786564177261,830,camera,1775763191.189961910,1,0,1,0,1,0,1,0.0000,-1.0000,3.7186,-1.0000,0.0000,2712.9920,0.2919
1786564177578,831,lidar,18469.813876680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.1733
1786564178440,832,camera,1775763192.389893055,1,0,1,1,1,0,0,0.0000,-1.0000,4.1926,-1.0000,-1.0000,0.0000,0.4670
1786564179641,833,camera,1775763193.590028048,1,0,1,1,1,0,1,0.0000,-1.0000,4.4626,-1.0000,0.0000,0.0000,0.4229
1786564180555,834,lidar,18472.813855680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2363
1786564180707,835,camera,1775763194.656651020,1,0,1,0,1,0,1,0.0000,-1.0000,1.4896,-1.0000,0.0000,826.4854,0.3231
1786564181040,836,camera,1775763194.990186930,1,0,1,0,1,0,1,0.0000,-1.0000,4.7761,-1.0000,0.0000,1160.0214,0.3920
1786564182861,837,camera,1775763196.823279142,1,0,1,1,1,0,1,0.0000,-1.0000,0.1491,-1.0000,0.0000,0.0000,0.3924
1786564184380,838,camera,1775763198.323770046,1,0,1,1,1,0,1,0.0000,-1.0000,3.6344,-1.0000,0.0000,0.0000,0.4901
1786564185112,839,camera,1775763198.690402985,1,0,1,0,1,1,1,0.0000,-1.0000,0.5224,0.0000,0.0000,215.9683,0.4959
1786564185113,840,camera,1775763199.057141066,1,0,1,0,1,0,1,0.0000,-1.0000,2.5804,-1.0000,0.0000,582.7063,0.2287
1786564185534,841,camera,1775763199.490025997,1,0,1,0,1,0,1,0.0000,-1.0000,5.1896,-1.0000,0.0000,1015.5913,0.4952
1786564186580,842,lidar,18478.813849680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2565
1786564189681,843,lidar,18481.813847680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2482
1786564192602,844,lidar,18483.813858680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2119
1786564192671,845,lidar,18484.813888680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2428
1786564194080,846,lidar,18485.813862680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2239
1786564196646,847,lidar,18488.813730680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2620
1786564198447,848,lidar,18489.813750680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2600
1786564199567,849,lidar,18490.813729680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2655
1786564199685,850,lidar,18491.813706680,0,1,0,0,0,0,0,-1.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0.2484
